"","Cuant_Sinies","EDAD","ANTIGUEDAD","GENERO","INGRESOS","LONGITUD","LATITUD"
"10417",291.72,40,3,1,2838,-3.5226066845702,40.4811545748264
"10418",460.18,51,1,0,1124,-3.76229079880286,40.2672711055959
"10419",341.62,48,4,1,678,-3.89680660781451,40.4858950808877
"10420",312.83,56,3,1,2087,-3.48584042731673,40.5963105976582
"10421",390.29,46,1,0,2440,-3.48815675671212,40.3863547846442
"10422",323.24,39,6,0,1144,-3.65985689868685,40.4697681945283
"10423",297.3,61,6,0,1105,-3.8646905255504,40.4039185949834
"10424",329.33,45,3,1,744,-3.61132851089351,40.5984448873671
"10425",457.52,63,1,1,1662,-3.63598201666027,40.261288877856
"10426",347.21,41,3,0,3203,-3.56264672239777,40.4634310611757
"10427",330.77,64,4,0,1125,-3.4560776849743,40.4104020438856
"10428",406.93,34,0,1,1070,-3.49257887676358,40.4709778741701
"10429",366.5,42,2,0,761,-3.86896688325796,40.5955308620352
"10430",338.77,33,3,0,1913,-3.57032510356512,40.5280514068902
"10431",342.85,54,5,0,864,-3.85749491243623,40.4850112607703
"10432",346.32,33,1,0,1288,-3.57973224213347,40.2553600279382
"10433",255.22,62,4,0,2559,-3.77028514384292,40.4141252827132
"10434",150.74,28,8,0,1431,-3.46809724983759,40.2120755999815
"10435",374.2,66,2,1,2148,-3.65390246917959,40.5428653250448
"10436",217.31,39,3,0,1100,-3.84775339169428,40.478981466312
"10437",434.72,47,2,0,4488,-3.82536312108859,40.6960996815935
"10438",313.38,47,4,1,903,-3.84419263384771,40.4317973372992
"10439",408.64,53,2,0,3011,-3.56717159526888,40.6294042134425
"10440",391.68,55,3,0,829,-3.85390168740414,40.6079659029376
"10441",305.69,44,4,0,912,-3.40072341645136,40.5315895919222
"10442",362.05,54,1,0,2409,-3.4870565205114,40.5122168078553
"10443",201.74,25,2,0,440,-3.55281998272985,40.2136640827404
"10444",280.3,53,6,0,2359,-3.55795260563027,40.630341255269
"10445",387.88,31,1,0,811,-3.77957661331166,40.5566218307242
"10446",349.17,42,4,1,1359,-3.44430546599906,40.3389385858784
"10447",301.65,51,5,0,935,-3.8531489983201,40.4629602724919
"10448",353.81,59,3,0,902,-3.8978821700206,40.3213747125585
"10449",444.84,51,3,0,1848,-3.54014666841831,40.3519304518588
"10450",436.34,49,2,0,914,-3.50003903089091,40.2367468539625
"10451",277.88,20,3,0,14993,-3.501849086117,40.6811003234936
"10452",297.92,27,3,0,447,-3.67501896605827,40.5522258262383
"10453",292.59,36,2,0,549,-3.87376923763659,40.371683212975
"10454",305.1,52,4,1,798,-3.63171763797291,40.3971333943075
"10455",354.4,42,5,0,1585,-3.47544724293984,40.367203319259
"10456",315.38,38,6,1,3041,-3.59014425342903,40.3722890679957
"10457",296.66,56,5,0,917,-3.69317009286024,40.6811986529967
"10458",370.05,54,2,1,2788,-3.80678061998915,40.6217924866825
"10459",349.19,59,7,1,1169,-3.88250014672521,40.2956241127569
"10460",322.01,53,5,1,5406,-3.78255175459199,40.6527146931505
"10461",267.34,76,1,1,1008,-3.66257561671082,40.6225287223235
"10462",320.23,28,4,0,922,-3.89237157905009,40.2227856647689
"10463",368.03,32,4,0,5746,-3.41283788471483,40.4673007551348
"10464",323.46,34,2,0,1122,-3.74757709864061,40.4040152264526
"10465",307.17,41,7,1,1807,-3.70983657890465,40.4025565528311
"10466",299.17,35,3,1,2183,-3.86332812227774,40.3529664978152
"10467",330.77,36,0,0,1289,-3.82794030834921,40.5181454150472
"10468",376.93,48,2,1,2248,-3.77499094975647,40.4616862726864
"10469",358.89,29,2,0,7644,-3.70300416541286,40.2966192331398
"10470",265.68,39,2,0,785,-3.48528048358858,40.6636708613252
"10471",374.63,72,2,0,885,-3.45977967032231,40.35275866515
"10472",315.07,30,2,0,448,-3.84237452012021,40.2987362865126
"10473",371.36,55,3,0,3218,-3.49812509443145,40.6289365407312
"10474",226.47,39,6,0,752,-3.81519402014092,40.298537638667
"10475",330.58,59,3,1,865,-3.72324259646703,40.5307721373858
"10476",374.98,38,2,0,823,-3.79896617725026,40.342641627579
"10477",350.97,46,1,0,1129,-3.50070637613535,40.4819003056502
"10478",212.38,71,4,0,2132,-3.40188275973778,40.4810110681457
"10479",335.66,55,4,0,1016,-3.70484553333372,40.2423711905023
"10480",279.23,66,3,1,1833,-3.62605594142806,40.6089677951997
"10481",265.37,23,5,0,729,-3.50795023432001,40.6096815602388
"10482",343.13,41,4,1,2071,-3.43303999395575,40.3713283843128
"10483",395.11,49,1,0,1909,-3.80392318123486,40.4603849055013
"10484",304.53,35,3,0,1395,-3.76786302458495,40.5790940156905
"10485",346.21,38,1,0,1622,-3.59797530793585,40.5611245264765
"10486",162,62,4,1,730,-3.75939206392504,40.403201937722
"10487",285.27,48,5,0,1894,-3.74308243333362,40.5189527021023
"10488",365.46,52,3,0,1752,-3.49699376404751,40.5141438413877
"10489",252.97,38,4,1,476,-3.84221934711095,40.5381653215038
"10490",291.7,77,3,0,2266,-3.83726891966071,40.3336472359253
"10491",425.61,56,5,0,5373,-3.47198848028202,40.2517608096125
"10492",280.66,36,3,0,852,-3.84959248148371,40.523675111169
"10493",286.35,33,3,1,1379,-3.51966083419975,40.4724924331997
"10494",370.53,69,2,1,4144,-3.45325068486854,40.2987659017555
"10495",377.39,49,7,0,5042,-3.89530087865423,40.2931070153601
"10496",182.81,17,3,0,4254,-3.59349102268461,40.5414514102042
"10497",390.25,44,2,0,3438,-3.64286452040542,40.4746561552631
"10498",243.28,30,3,0,1148,-3.45001246230677,40.6882829253329
"10499",373.22,45,4,0,1269,-3.60201659749728,40.4561771504115
"10500",283.96,50,4,1,3258,-3.86509341639467,40.6347633814905
"10501",308.62,25,1,0,688,-3.81754801908974,40.5745687698247
"10502",334.08,45,4,1,1513,-3.53488443475217,40.2136658867123
"10503",354.41,62,2,0,868,-3.48708599733654,40.3837382557569
"10504",153.79,69,6,0,974,-3.60644267369062,40.6729725017678
"10505",374.16,63,2,0,1347,-3.54891406963579,40.576965067815
"10506",342.35,66,1,0,895,-3.41894830435049,40.4914773797384
"10507",264.51,29,3,0,566,-3.73583660237491,40.4694234923692
"10508",338.2,38,2,0,7323,-3.89239708785899,40.4075655136723
"10509",367.54,42,0,1,1137,-3.40010216084775,40.5105874686735
"10510",208.33,72,3,1,2396,-3.68816888120491,40.5618512835819
"10511",254.68,53,8,0,752,-3.70928231787402,40.6169761080993
"10512",329.09,49,4,0,798,-3.69016868269537,40.5771967662033
"10513",301.13,69,1,0,1024,-3.47529106095899,40.668497834052
"10514",359.35,59,6,0,3803,-3.85272517867852,40.3349097555503
"10515",330.89,44,3,0,1031,-3.73096297329757,40.2105290968204
"10516",447.76,46,1,1,3811,-3.54884305628948,40.3659106189618
"10517",318.77,45,2,0,1187,-3.63927917529363,40.6989165923325
"10518",305.62,36,5,1,985,-3.47851115474477,40.4286296330858
"10519",319.48,53,6,0,1105,-3.521441226569,40.3811482749181
"10520",206.58,36,3,0,921,-3.74122793539427,40.3017022243468
"10521",227.28,33,5,0,486,-3.7136563738808,40.578647419042
"10522",379.05,65,2,0,2379,-3.4445481314091,40.3892249638913
"10523",175.47,27,6,1,1283,-3.49743871341925,40.2306535949931
"10524",214.15,17,4,0,531,-3.74379374340642,40.6961285609752
"10525",209.06,34,3,1,1453,-3.48170023886487,40.6220137860393
"10526",283.51,28,2,1,1287,-3.74056957915891,40.2751967491815
"10527",348.9,32,1,0,782,-3.87672397806309,40.6726991171483
"10528",278.95,22,4,1,3747,-3.40661400123499,40.2668598274933
"10529",310.09,33,1,1,842,-3.58396813282743,40.4268241590355
"10530",341.64,56,2,1,1689,-3.47906670600642,40.6851115654456
"10531",397.66,60,0,0,922,-3.5693066364387,40.2997070857557
"10532",361.26,47,4,0,678,-3.74140862559434,40.5866025500465
"10533",359.56,38,1,1,1530,-3.47361565949395,40.43931929213
"10534",322.51,46,2,1,2862,-3.75930772975553,40.6141714700963
"10535",204.8,75,4,1,966,-3.71991778558586,40.3344381646486
"10536",449.44,56,1,0,1554,-3.89347145494539,40.3150057838531
"10537",288.68,68,4,0,3121,-3.55303380403202,40.3227608151967
"10538",381.61,70,2,0,1156,-3.61428540034685,40.343936771201
"10539",269.46,30,4,0,1423,-3.87003155725542,40.4307917311555
"10540",224.69,10,7,0,343,-3.62928976593539,40.2759607321816
"10541",271.37,38,4,1,1354,-3.7330909012584,40.5094836156815
"10542",404.36,55,2,1,1518,-3.87185931808781,40.5478954386665
"10543",465.13,56,3,0,4644,-3.81726920299698,40.3435555402422
"10544",291.76,24,0,0,602,-3.70606609967072,40.6513559213374
"10545",358.46,57,0,0,1448,-3.57930055898614,40.4874000448501
"10546",128.53,28,9,0,764,-3.82766651045531,40.3883467031876
"10547",222.95,30,6,1,705,-3.50181036859285,40.2023335037986
"10548",362.3,34,5,0,1737,-3.63711026541423,40.3703345386777
"10549",282.03,34,2,0,898,-3.54018458384089,40.3997368481243
"10550",234.41,27,6,0,883,-3.52989510386251,40.3916583614657
"10551",262.71,46,2,0,1533,-3.53201342988759,40.6949009740958
"10552",360.25,54,3,0,1970,-3.89844653066248,40.3726117409999
"10553",356,58,3,0,1908,-3.40276153616142,40.2167591896607
"10554",331.4,37,2,0,551,-3.86961827005725,40.625342770759
"10555",405.75,53,1,0,1904,-3.83712822848465,40.5480930862715
"10556",460.3,47,5,0,3086,-3.8998991828179,40.3211292282678
"10557",307.19,19,1,1,799,-3.77056822946761,40.2119938052958
"10558",318.86,29,2,0,483,-3.87037958039436,40.2469805649482
"10559",423.99,58,3,0,2390,-3.73570268191397,40.2831363720354
"10560",258.79,30,6,0,1007,-3.66769225555472,40.2851613266859
"10561",240.19,78,2,0,1386,-3.69906975734048,40.4078303464223
"10562",266.94,19,5,1,1345,-3.57923532938585,40.4103858175688
"10563",452.4,57,5,0,1709,-3.51845837801229,40.4226521099219
"10564",319.24,55,3,0,1083,-3.80557537425775,40.4608549788129
"10565",256.67,25,7,0,404,-3.86996252832469,40.2081118403468
"10566",248.12,30,4,0,428,-3.76988026229665,40.4075439880136
"10567",315.24,46,3,1,3049,-3.59089832482859,40.5673931988888
"10568",323.56,44,3,0,1228,-3.79924662804697,40.5490917582531
"10569",298.17,81,2,1,1654,-3.89759558204096,40.2168979134178
"10570",274.86,44,1,0,915,-3.73912208699621,40.4229887890862
"10571",196.15,75,1,1,1008,-3.77578038906213,40.365738307056
"10572",334.65,40,2,1,4952,-3.68643380641006,40.3994458577829
"10573",322.42,45,0,1,900,-3.45795991863124,40.2569887555903
"10574",264.6,78,3,0,1131,-3.7080308844801,40.4404088507174
"10575",343.52,32,3,1,1118,-3.59301815819927,40.5491568272002
"10576",257.76,59,11,0,756,-3.62001046244986,40.6437130562728
"10577",366.21,67,3,0,871,-3.59073104555719,40.3243090811186
"10578",231.97,48,7,0,917,-3.46190755858552,40.6840032993816
"10579",414.95,53,2,1,9521,-3.54224097516853,40.2699876657454
"10580",418.51,56,1,0,1294,-3.57352692503482,40.3531864382559
"10581",151.18,41,8,0,801,-3.65452491582837,40.6677223828621
"10582",383.26,28,1,0,7297,-3.81903333610389,40.2124870432774
"10583",176.9,77,6,0,1554,-3.49205035085324,40.5271320281783
"10584",343.04,38,2,1,1316,-3.84751582993194,40.2603426712332
"10585",358.97,56,3,0,971,-3.55241295227315,40.2060661194148
"10586",256.14,45,6,1,1086,-3.61982869494241,40.3123279493768
"10587",285,43,0,1,763,-3.43108386148233,40.6978439483093
"10588",323.84,45,2,1,1084,-3.43149454086088,40.593579761032
"10589",358.4,60,3,0,1614,-3.43943301399704,40.2910595579771
"10590",376.39,54,1,0,1605,-3.44727720550727,40.6359865478473
"10591",291.18,43,3,1,557,-3.77577050924301,40.2456519434229
"10592",347.77,52,1,1,822,-3.75407143423799,40.6866222221172
"10593",289.76,24,2,0,3141,-3.78833327428438,40.592995105125
"10594",302.71,65,3,0,3497,-3.44863839934114,40.2745238474337
"10595",356.32,48,2,1,921,-3.85930902555119,40.5553597920109
"10596",371.82,38,3,0,892,-3.84300188892521,40.2620142119005
"10597",253.15,27,3,0,877,-3.41580544398166,40.296545591834
"10598",365.39,50,1,0,1971,-3.56454577830154,40.3786928951042
"10599",375.87,53,3,0,1017,-3.52632519972976,40.6788680854253
"10600",359.31,45,5,0,917,-3.72200409972575,40.3264295422006
"10601",318.51,60,2,1,936,-3.8853457553545,40.2734012449393
"10602",337.18,49,3,0,2813,-3.49800482844003,40.3314311734168
"10603",414.28,40,0,0,961,-3.79798862987664,40.404278053483
"10604",320.14,33,1,0,4040,-3.87994206240401,40.5260509266984
"10605",364.62,56,4,1,1177,-3.77501180055551,40.6025399188977
"10606",340.96,43,6,0,1153,-3.49684347826987,40.2256518792594
"10607",328.93,48,4,0,1306,-3.74671248903032,40.6471196261002
"10608",229.76,37,3,0,709,-3.41876757584978,40.5813834767789
"10609",345.02,18,3,0,626,-3.45280316364951,40.5345078023849
"10610",343.45,57,3,0,1963,-3.57224262573291,40.6418802584987
"10611",356.48,39,1,0,1055,-3.57115436447784,40.2158462395193
"10612",456.77,53,2,0,1481,-3.87694979212247,40.2825009914115
"10613",393.16,49,4,1,2615,-3.70620028090198,40.5162338417023
"10614",362.8,37,5,0,1631,-3.59768530293368,40.264187766402
"10615",393.64,69,1,0,1869,-3.89108730966691,40.4644626577385
"10616",409.27,51,1,0,1748,-3.85799610752147,40.5413714194903
"10617",332.04,44,3,1,1226,-3.60627002755646,40.5363286964595
"10618",361.3,35,1,1,1304,-3.58663225148339,40.5476464027772
"10619",389.19,53,2,1,2159,-3.40824148545507,40.3932921616826
"10620",457.67,53,1,0,831,-3.68624705213588,40.2043760499684
"10621",458.5,50,1,1,1166,-3.44054329602513,40.3709961569868
"10622",396.5,43,4,0,2141,-3.65759737787303,40.6385014742147
"10623",398.4,60,1,0,843,-3.5379468862433,40.3249763828237
"10624",296.89,29,3,1,2091,-3.67113607653882,40.2008433256298
"10625",373.22,59,2,1,1815,-3.68214459912851,40.6683609855128
"10626",287.46,22,2,1,942,-3.4281448654132,40.2012971883407
"10627",346.64,61,4,0,2203,-3.83236648733728,40.4096954656299
"10628",372.41,48,2,0,1152,-3.57928097606637,40.2811286633834
"10629",302.6,40,2,1,3626,-3.67185519249178,40.3588475788012
"10630",161.42,7,6,1,2290,-3.59315061229281,40.2432680468075
"10631",349.66,56,4,1,1131,-3.67025846973993,40.414534782921
"10632",384.19,37,3,1,1262,-3.56853068245109,40.2689004050801
"10633",367.55,45,1,0,3198,-3.66565249310806,40.3445144290337
"10634",293.14,60,3,0,1279,-3.67183807338588,40.2115789644187
"10635",352.67,37,2,0,2721,-3.78355350680649,40.5142057841178
"10636",224.04,83,3,0,1600,-3.5910477061756,40.2823404602706
"10637",171.08,74,5,0,1544,-3.50710727924015,40.5285004226491
"10638",384.87,30,4,0,914,-3.7531089030439,40.2643693136517
"10639",379.25,39,0,1,1338,-3.63210109525826,40.4850354036782
"10640",306.98,39,5,0,1680,-3.67464247355238,40.418990523601
"10641",275.5,32,4,0,2019,-3.6610191013664,40.4706511515426
"10642",291.31,71,3,0,1055,-3.56265536251012,40.5334164776607
"10643",283.86,36,6,1,4143,-3.75519156302325,40.547228628234
"10644",325.2,49,7,1,1206,-3.48286023815162,40.2418677572161
"10645",379.98,28,1,0,611,-3.51552197253332,40.5014722206863
"10646",419.07,39,0,0,1298,-3.58807114195079,40.3113266594475
"10647",323.08,66,0,0,1525,-3.45155846616253,40.5206796457525
"10648",291.01,33,5,1,516,-3.53772719877306,40.4467874307185
"10649",363.65,40,3,0,3037,-3.7319564826088,40.2657364816871
"10650",303.07,20,3,0,471,-3.73919229509775,40.252269597305
"10651",447.28,49,2,0,2720,-3.67156625909265,40.2321544676553
"10652",291.23,46,5,0,3632,-3.63337550426368,40.6969194108853
"10653",284.49,46,5,0,914,-3.45578122683801,40.5118714621523
"10654",352.51,35,2,0,4369,-3.57889002664015,40.5257002342725
"10655",361.11,50,3,0,1448,-3.81178166295867,40.3637117146747
"10656",319.22,33,1,0,1164,-3.598281358229,40.5647039879579
"10657",378.75,20,4,0,622,-3.81558691835962,40.3237463584403
"10658",232.5,73,4,0,17590,-3.52469358101953,40.6744255127152
"10659",385.98,48,3,0,837,-3.78541923149023,40.5960565004963
"10660",284.34,30,4,1,1423,-3.62432539321017,40.4970696567791
"10661",310.74,24,5,0,1677,-3.5401024266379,40.3160449618474
"10662",195.04,87,3,1,1430,-3.54819659246132,40.336457788758
"10663",383.38,58,5,0,1260,-3.5897346235346,40.5431087947683
"10664",377.02,36,2,0,2415,-3.71436426762957,40.3131525195669
"10665",419.1,52,2,0,2441,-3.5089282836765,40.2920545253903
"10666",328.86,50,2,0,926,-3.78274308096152,40.5836284797872
"10667",381.51,63,1,0,6882,-3.72590427005198,40.3226110074203
"10668",361.31,54,0,0,1144,-3.78018573820591,40.3995739806443
"10669",381.54,43,3,0,3058,-3.45362585280091,40.4069707309129
"10670",319.34,28,1,1,1943,-3.82151438060682,40.6312991424231
"10671",398.16,50,1,1,1431,-3.56028089262545,40.2235240923939
"10672",348.88,40,3,0,771,-3.58981934525073,40.4822275871877
"10673",212.36,18,3,1,839,-3.46682786054444,40.3368782577338
"10674",123.61,94,1,1,1354,-3.58647923565004,40.6576437029755
"10675",396.35,35,1,0,4291,-3.47386802311521,40.4541664568707
"10676",259.97,34,3,1,608,-3.6924443470547,40.4468919425737
"10677",307.2,30,5,1,3621,-3.86327003301121,40.6749429844087
"10678",387.65,32,3,0,1192,-3.70996018042788,40.6689412835287
"10679",396.83,38,2,0,1224,-3.61775489265565,40.3807591470424
"10680",385.86,50,3,0,653,-3.78367446826305,40.6198618276278
"10681",424.09,64,0,0,1198,-3.60034723298158,40.3073093456216
"10682",216.67,69,6,1,1278,-3.48131139492616,40.4925106089097
"10683",362.32,54,2,0,1533,-3.7629009219585,40.6072374205571
"10684",419.25,64,2,0,1879,-3.85942191989161,40.3251226674067
"10685",438.95,52,4,0,853,-3.62275754064322,40.3588153167395
"10686",237.43,47,5,1,1550,-3.64597825470846,40.3333461594768
"10687",422.2,51,1,0,2573,-3.48573847624939,40.4903462859103
"10688",381.98,43,1,0,804,-3.62248206764925,40.2223482461879
"10689",358.95,24,1,1,1861,-3.41455007959157,40.2473975794157
"10690",366.66,31,2,0,1091,-3.88981857625768,40.2870454993565
"10691",336.77,58,3,0,1068,-3.53191439176444,40.6942154150922
"10692",265.16,25,4,1,1885,-3.67982337202411,40.4283451033291
"10693",391.82,57,4,0,1162,-3.68556776908226,40.6851094782352
"10694",336.99,64,5,1,3331,-3.69925227502827,40.5590113270329
"10695",371.22,68,1,1,1369,-3.63312984302174,40.6737594788894
"10696",283.19,32,3,0,504,-3.78003341224976,40.5293716775952
"10697",416.03,48,1,1,521,-3.78428746291902,40.2432574445149
"10698",426.89,44,0,0,2045,-3.64197490757797,40.2269459526753
"10699",329.1,32,2,0,3653,-3.78896720379125,40.5568216344574
"10700",319.54,28,1,0,1121,-3.8345731587382,40.4303360016085
"10701",281.93,66,6,1,2356,-3.77605568137951,40.5524289077614
"10702",315.83,31,3,0,1522,-3.52851875799242,40.5176726594102
"10703",363.06,52,4,0,1020,-3.48554096345324,40.3337278615683
"10704",230.13,22,3,0,671,-3.6914040631149,40.3130275962641
"10705",334.66,40,3,0,2094,-3.6767275578808,40.6003372032894
"10706",148.39,20,7,0,789,-3.74859519696329,40.6296770443907
"10707",248.3,45,1,1,539,-3.84977272651158,40.4124574535992
"10708",385.62,38,1,1,1194,-3.71957738241181,40.6631586512551
"10709",355.85,47,4,0,2997,-3.88688968759961,40.4259841270279
"10710",404.79,28,2,0,874,-3.67312679064926,40.347015600116
"10711",222.72,29,6,1,1583,-3.77880011112429,40.4364253990818
"10712",372.88,59,4,1,1669,-3.77948373542167,40.6240716289496
"10713",330.32,40,2,0,1100,-3.44509499424603,40.4260512639768
"10714",292.46,73,2,0,1446,-3.85642900862731,40.2052480575396
"10715",333.47,46,3,1,2163,-3.85990457106382,40.6651219313964
"10716",245.43,28,3,1,1371,-3.45220534070395,40.2877686484018
"10717",360.4,57,1,0,1331,-3.76781061789952,40.6202922515105
"10718",317.32,32,6,0,1611,-3.86989451977424,40.6544513438595
"10719",356.54,40,2,1,1093,-3.70672866804525,40.2870641607326
"10720",390.6,59,2,0,2925,-3.72964149222244,40.3741400891915
"10721",256.06,31,4,1,2291,-3.49467599610798,40.5032330196584
"10722",284.12,72,2,0,928,-3.79112289820332,40.5887369979639
"10723",433.4,57,6,1,1547,-3.78117646705359,40.6408865470905
"10724",329.8,21,3,0,644,-3.82121661710553,40.4402792485664
